"staircase_name","2*riser_gt_mm/1000 +  tread_gt_mm/1000","2*riser_alg_mm/1000 +  tread_alg_mm/1000","gt_num_steps","risers_alg","treads_alg","width_gt_mm","width_alg_mm","riser_gt_mm","riser_alg_mm","tread_gt_mm","tread_alg_mm","width_abs_error","width_pct_error","riser_abs_error","riser_pct_error","tread_abs_error","tread_pct_error","mae_width","rmse_width","mae_riser","rmse_riser","mae_tread","rmse_tread"
vesuvio_outdoor_day_3_809,1.0560000,0.551,-1,12,150,1500.00,343.0,170.000,164.0,716.000,223.0,1157.0,77.13333333333334,6.0,3.5294117647058822,493.0,68.85474860335195,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_810,1.0560000,0.533,-1,12,150,1500.00,655.0,170.000,171.0,716.000,191.0,845.0,56.333333333333336,1.0,0.5882352941176471,525.0,73.32402234636872,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_811,1.0560000,0.59,-1,6,146,1500.00,745.0,170.000,178.0,716.000,234.0,755.0,50.333333333333336,8.0,4.705882352941177,482.0,67.31843575418995,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_812,1.0560000,0.618,-1,6,146,1500.00,475.0,170.000,209.0,716.000,200.0,1025.0,68.33333333333333,39.0,22.941176470588236,516.0,72.06703910614524,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_813,1.0560000,0.565,-1,6,146,1500.00,142.0,170.000,146.0,716.000,273.0,1358.0,90.53333333333333,24.0,14.117647058823529,443.0,61.87150837988827,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_814,1.0560000,0.49,-1,10,162,1500.00,101.0,170.000,143.0,716.000,204.0,1399.0,93.26666666666667,27.0,15.882352941176471,512.0,71.50837988826815,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_815,1.0560000,0.44299999999999995,-1,10,162,1500.00,259.0,170.000,118.0,716.000,207.0,1241.0,82.73333333333333,52.0,30.58823529411765,509.0,71.08938547486034,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_816,1.0560000,0.479,-1,10,162,1500.00,811.0,170.000,147.0,716.000,185.0,689.0,45.93333333333333,23.0,13.529411764705882,531.0,74.16201117318435,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_817,1.0560000,0.6639999999999999,-1,8,141,1500.00,357.0,170.000,151.0,716.000,362.0,1143.0,76.2,19.0,11.176470588235293,354.0,49.44134078212291,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_818,1.0560000,0.522,-1,8,141,1500.00,539.0,170.000,133.0,716.000,256.0,961.0,64.06666666666666,37.0,21.764705882352942,460.0,64.24581005586592,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_819,1.0560000,0.584,-1,8,165,1500.00,704.0,170.000,151.0,716.000,282.0,796.0,53.06666666666667,19.0,11.176470588235293,434.0,60.614525139664806,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_820,1.0560000,0.624,-1,11,160,1500.00,366.0,170.000,141.0,716.000,342.0,1134.0,75.6,29.0,17.058823529411764,374.0,52.23463687150838,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_821,1.0560000,0.829,-1,9,175,1500.00,481.0,170.000,229.0,716.000,371.0,1019.0,67.93333333333334,59.0,34.705882352941174,345.0,48.184357541899445,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_822,1.0560000,0.6910000000000001,-1,9,175,1500.00,493.0,170.000,227.0,716.000,237.0,1007.0,67.13333333333334,57.0,33.529411764705884,479.0,66.89944134078212,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_823,1.0560000,0.556,-1,11,183,1500.00,165.0,170.000,132.0,716.000,292.0,1335.0,89.0,38.0,22.352941176470587,424.0,59.21787709497207,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_824,1.0560000,0.51,-1,11,183,1500.00,728.0,170.000,155.0,716.000,200.0,772.0,51.46666666666667,15.0,8.823529411764707,516.0,72.06703910614524,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_825,1.0560000,0.835,-1,11,183,1500.00,361.0,170.000,211.0,716.000,413.0,1139.0,75.93333333333334,41.0,24.11764705882353,303.0,42.31843575418994,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_826,1.0560000,0.461,-1,12,184,1500.00,667.0,170.000,135.0,716.000,191.0,833.0,55.53333333333333,35.0,20.58823529411765,525.0,73.32402234636872,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_827,1.0560000,0.552,-1,9,190,1500.00,808.0,170.000,170.0,716.000,212.0,692.0,46.13333333333333,0.0,0.0,504.0,70.39106145251397,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_828,1.0560000,0.526,-1,9,190,1500.00,655.0,170.000,154.0,716.000,218.0,845.0,56.333333333333336,16.0,9.411764705882353,498.0,69.55307262569832,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_829,1.0560000,0.545,-1,6,190,1500.00,848.0,170.000,170.0,716.000,205.0,652.0,43.46666666666667,0.0,0.0,511.0,71.36871508379889,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_830,1.0560000,0.784,-1,6,190,1500.00,104.0,170.000,182.0,716.000,420.0,1396.0,93.06666666666666,12.0,7.0588235294117645,296.0,41.340782122905026,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_831,1.0560000,0.766,-1,6,190,1500.00,373.0,170.000,173.0,716.000,420.0,1127.0,75.13333333333334,3.0,1.7647058823529411,296.0,41.340782122905026,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_832,1.0560000,0.654,-1,6,190,1500.00,747.0,170.000,170.0,716.000,314.0,753.0,50.2,0.0,0.0,402.0,56.14525139664804,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_833,1.0560000,0.6519999999999999,-1,14,170,1500.00,355.0,170.000,182.0,716.000,288.0,1145.0,76.33333333333333,12.0,7.0588235294117645,428.0,59.77653631284916,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_834,1.0560000,0.398,-1,14,170,1500.00,504.0,170.000,137.0,716.000,124.0,996.0,66.4,33.0,19.41176470588235,592.0,82.68156424581005,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_835,1.0560000,0.41300000000000003,-1,11,181,1500.00,482.0,170.000,138.0,716.000,137.0,1018.0,67.86666666666666,32.0,18.823529411764707,579.0,80.8659217877095,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_836,1.0560000,0.485,-1,11,181,1500.00,198.0,170.000,146.0,716.000,193.0,1302.0,86.8,24.0,14.117647058823529,523.0,73.04469273743017,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_837,1.0560000,0.9490000000000001,-1,9,173,1500.00,409.0,170.000,225.0,716.000,499.0,1091.0,72.73333333333333,55.0,32.35294117647059,217.0,30.307262569832403,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_838,1.0560000,0.622,-1,9,173,1500.00,555.0,170.000,194.0,716.000,234.0,945.0,63.0,24.0,14.117647058823529,482.0,67.31843575418995,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_839,1.0560000,0.591,-1,9,173,1500.00,432.0,170.000,146.0,716.000,299.0,1068.0,71.2,24.0,14.117647058823529,417.0,58.24022346368715,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_840,1.0560000,0.385,-1,8,164,1500.00,587.0,170.000,133.0,716.000,119.0,913.0,60.86666666666667,37.0,21.764705882352942,597.0,83.37988826815642,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_841,1.0560000,0.654,-1,8,164,1500.00,435.0,170.000,203.0,716.000,248.0,1065.0,71.0,33.0,19.41176470588235,468.0,65.36312849162012,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
vesuvio_outdoor_day_3_842,1.0560000,0.538,-1,16,166,1500.00,349.0,170.000,140.0,716.000,258.0,1151.0,76.73333333333333,30.0,17.647058823529413,458.0,63.96648044692738,1022.5588235294117,1043.40932975116,25.41176470588235,30.280065273066644,455.6764705882353,464.14573649434976
